Gender,Annual Income,Company,Transmission,Color,Price ($),Body Style,Dealer_Region
Male,13500,Saturn,Manual,Black,36001,Passenger,Pasco
Female,360000,Lincoln,Manual,Pale white,82001,Passenger,Janesville
Male,755000,Chevrolet,Auto,Pale white,24001,Sedan,Scottsdale
Male,432000,Dodge,Manual,Pale white,21000,Hardtop,Austin
Male,325000,Oldsmobile,Manual,Pale white,14001,Sedan,Middletown
Male,13500,Audi,Manual,Black,25001,Suv,Aurora
Male,1200000,Oldsmobile,Auto,Pale white,46001,Sedan,Greenville
Male,13500,Dodge,Auto,Pale white,22001,Passenger,Greenville
Male,1222500,Mitsubishi,Manual,Black,22251,Hatchback,Pasco
Male,330000,Volvo,Manual,Pale white,24001,Hatchback,Janesville
Male,1232000,Honda,Manual,Black,43201,Sedan,Scottsdale
Male,899000,Plymouth,Manual,Pale white,22000,Suv,Austin
Male,2300000,Mitsubishi,Auto,Pale white,21000,Hatchback,Middletown
Male,937500,Toyota,Manual,Black,25500,Sedan,Aurora
Male,1710000,Mercedes-b,Manual,Black,85000,Suv,Greenville
Male,13500,Mitsubishi,Manual,Pale white,21000,Sedan,Pasco
Male,1600000,Volkswagen,Auto,Pale white,25000,Suv,Janesville
Male,1300000,Nissan,Auto,Pale white,21000,Hatchback,Scottsdale
Female,431000,Volkswagen,Auto,Black,21000,Hatchback,Austin
Male,13500,Chrysler,Auto,Pale white,46000,Suv,Middletown
Male,500000,Mitsubishi,Auto,Black,17000,Hatchback,Aurora
Male,365000,Honda,Manual,Black,22000,Suv,Greenville
Female,400000,Ford,Auto,Black,61000,Suv,Pasco
Male,570000,Toyota,Manual,Black,34001,Hatchback,Janesville
Male,13500,Mitsubishi,Auto,Pale white,19001,Sedan,Scottsdale
Female,465500,Cadillac,Manual,Black,29501,Passenger,Austin
Male,515000,Jeep,Manual,Pale white,21001,Suv,Middletown
Male,1095000,Chrysler,Auto,Black,26501,Suv,Aurora
Male,582000,Mercury,Auto,Pale white,21000,Suv,Greenville
Male,13500,Audi,Manual,Pale white,13000,Suv,Greenville
Male,13500,Chrysler,Auto,Pale white,46000,Sedan,Pasco
Female,858000,Toyota,Manual,Pale white,24000,Hardtop,Austin
Male,631000,Honda,Manual,Pale white,27000,Hardtop,Austin
Female,1350000,Dodge,Auto,Pale white,22000,Passenger,Austin
Female,1665000,Hyundai,Manual,Pale white,21500,Suv,Middletown
Male,462250,Volvo,Manual,Pale white,24250,Hatchback,Aurora
Male,1150000,Nissan,Manual,Pale white,20000,Hatchback,Greenville
Male,1505000,Buick,Auto,Pale white,38500,Passenger,Pasco
Male,13500,Mercedes-b,Manual,Black,38000,Hardtop,Austin
Male,940000,Infiniti,Auto,Black,21000,Hardtop,Middletown
Female,930000,Dodge,Auto,Pale white,31000,Hatchback,Scottsdale
Female,805000,Mercury,Manual,Pale white,61000,Sedan,Austin
Female,1090000,Toyota,Auto,Black,21000,Suv,Janesville
Male,2050000,Mercury,Manual,Pale white,14001,Passenger,Scottsdale
Male,2550000,Nissan,Auto,Pale white,18001,Hatchback,Austin
Male,905000,Acura,Manual,Pale white,17001,Suv,Middletown
Male,1355000,Mitsubishi,Manual,Pale white,12501,Hatchback,Aurora
Male,1845000,Bmw,Manual,Black,21501,Suv,Greenville
Female,2110000,Cadillac,Auto,Black,28001,Sedan,Pasco
Male,1760000,Oldsmobile,Auto,Black,60001,Sedan,Janesville
Female,2655000,Hyundai,Manual,Pale white,21501,Suv,Scottsdale
Male,13500,Mercedes-b,Auto,Black,39001,Suv,Pasco
Female,595000,Nissan,Manual,Pale white,16001,Sedan,Janesville
Male,13500,Oldsmobile,Auto,Pale white,15001,Hatchback,Scottsdale
Male,13500,Bmw,Auto,Pale white,62001,Suv,Austin
Male,13500,Ford,Auto,Black,11001,Passenger,Middletown
Female,590000,Nissan,Manual,Pale white,20001,Hatchback,Aurora
Male,13500,Honda,Auto,Pale white,21001,Sedan,Greenville
Male,1450000,Toyota,Manual,Black,29001,Hatchback,Pasco
Female,663000,Dodge,Auto,Black,23000,Hardtop,Greenville
Male,655000,Cadillac,Manual,Pale white,31001,Passenger,Scottsdale
Male,812000,Nissan,Auto,Pale white,20001,Hatchback,Austin
Male,2300000,Ford,Auto,Pale white,62001,Sedan,Austin
Male,490000,Mitsubishi,Auto,Pale white,36001,Passenger,Middletown
Male,1300000,Ford,Manual,Pale white,20001,Passenger,Aurora
Male,1300000,Nissan,Manual,Black,53001,Hatchback,Greenville
Male,1405000,Honda,Manual,Pale white,13500,Hardtop,Janesville
Male,775000,Acura,Manual,Pale white,31000,Suv,Janesville
Male,1378000,Mitsubishi,Manual,Pale white,12800,Hardtop,Janesville
Male,1410000,Subaru,Manual,Pale white,26000,Hardtop,Austin
Male,602000,Mercedes-b,Manual,Pale white,21000,Suv,Middletown
Male,650000,Bmw,Auto,Black,9000,Hatchback,Aurora
Male,13500,Mercury,Manual,Pale white,16000,Suv,Greenville
Male,545000,Ford,Manual,Pale white,14000,Passenger,Pasco
Male,461000,Chevrolet,Manual,Pale white,20001,Suv,Janesville
Male,751000,Nissan,Auto,Pale white,26001,Hatchback,Scottsdale
Male,500000,Saturn,Auto,Black,33000,Suv,Austin
Male,560000,Dodge,Auto,Pale white,10000,Suv,Middletown
Male,320000,Dodge,Manual,Pale white,19000,Suv,Aurora
Male,450000,Volkswagen,Manual,Pale white,24000,Passenger,Greenville
Male,703000,Oldsmobile,Auto,Pale white,39000,Suv,Pasco
Female,680000,Jeep,Manual,Pale white,13000,Hatchback,Janesville
Male,650000,Nissan,Auto,Black,16000,Passenger,Scottsdale
Male,770000,Honda,Auto,Pale white,25000,Hatchback,Austin
Male,13500,Volvo,Manual,Pale white,25000,Sedan,Austin
Male,1250000,Mercury,Manual,Pale white,16000,Passenger,Middletown
Male,1520000,Buick,Manual,Black,20000,Sedan,Aurora
Female,13500,Ford,Manual,Pale white,20000,Passenger,Greenville
Female,1250000,Lincoln,Manual,Pale white,33000,Sedan,Pasco
Male,1070000,Pontiac,Auto,Pale white,12000,Suv,Janesville
Male,13500,Volkswagen,Auto,Black,9000,Hatchback,Scottsdale
Male,822000,Cadillac,Auto,Pale white,38000,Sedan,Austin
Male,1225000,Volkswagen,Auto,Pale white,25500,Suv,Middletown
Male,1760000,Mercedes-b,Auto,Pale white,31000,Sedan,Aurora
Male,1668000,Chrysler,Auto,Pale white,19800,Hardtop,Aurora
Male,2050000,Chevrolet,Manual,Pale white,21001,Hatchback,Austin
Male,1620000,Mercury,Auto,Black,9000,Suv,Middletown
Female,2127000,Chevrolet,Manual,Pale white,20700,Suv,Aurora
Male,1400000,Volvo,Manual,Pale white,17001,Sedan,Middletown
Male,13500,Subaru,Auto,Pale white,57001,Suv,Aurora
Male,1170000,Chevrolet,Auto,Pale white,25001,Suv,Greenville
Male,1283000,Bmw,Manual,Pale white,29300,Suv,Pasco
Male,1450000,Mitsubishi,Auto,Pale white,36000,Passenger,Janesville
Male,1325000,Bmw,Auto,Pale white,62500,Suv,Scottsdale
Male,480000,Chevrolet,Auto,Pale white,19000,Passenger,Middletown
Male,590000,Volkswagen,Manual,Pale white,27000,Passenger,Aurora
Male,900000,Chevrolet,Manual,Pale white,57000,Suv,Greenville
Male,1850000,Ford,Manual,Black,12000,Passenger,Pasco
Male,2380000,Mitsubishi,Auto,Black,18000,Hatchback,Janesville
Male,410000,Nissan,Auto,Pale white,75000,Hardtop,Aurora
Female,13500,Nissan,Manual,Pale white,29000,Sedan,Greenville
Male,13500,Acura,Manual,Black,18001,Suv,Pasco
Male,13500,Oldsmobile,Auto,Pale white,15000,Sedan,Austin
Male,13500,Porsche,Manual,Black,16000,Suv,Pasco
Male,13500,Dodge,Auto,Pale white,39000,Passenger,Austin
Male,940000,Volvo,Manual,Black,22000,Hatchback,Pasco
Male,1710000,Volkswagen,Auto,Black,22000,Passenger,Janesville
Male,1800000,Honda,Manual,Black,43000,Sedan,Scottsdale
Male,1706000,Bmw,Manual,Pale white,21600,Sedan,Austin
Male,13500,Pontiac,Manual,Pale white,11000,Hatchback,Middletown
Male,1300000,Ford,Manual,Pale white,24000,Hatchback,Aurora
Female,2355000,Porsche,Manual,Pale white,24500,Suv,Greenville
Male,13500,Oldsmobile,Manual,Pale white,37000,Suv,Pasco
Male,13500,Lincoln,Manual,Pale white,33000,Sedan,Janesville
Female,1845000,Acura,Manual,Black,18500,Suv,Scottsdale
Female,13500,Honda,Auto,Pale white,21000,Sedan,Austin
Male,770000,Mitsubishi,Auto,Pale white,39000,Hatchback,Middletown
Male,2200000,Mercedes-b,Manual,Pale white,25000,Hatchback,Aurora
Female,2800000,Nissan,Auto,Pale white,46000,Hatchback,Greenville
Male,13500,Toyota,Manual,Black,36000,Hatchback,Pasco
Female,1912500,Infiniti,Manual,Pale white,16250,Hatchback,Janesville
Female,1655000,Ford,Auto,Pale white,31500,Sedan,Scottsdale
Female,1800000,Dodge,Auto,Black,16000,Passenger,Austin
Female,13500,Saturn,Manual,Pale white,14000,Sedan,Middletown
Male,970000,Honda,Manual,Pale white,27001,Passenger,Janesville
Male,3350000,Volkswagen,Manual,Black,25001,Suv,Scottsdale
Male,2255000,Volkswagen,Auto,Pale white,32501,Hatchback,Austin
Male,870000,Hyundai,Manual,Black,20001,Suv,Middletown
Male,1870000,Volkswagen,Auto,Black,9001,Hatchback,Aurora
Male,13500,Lexus,Manual,Pale white,54001,Suv,Greenville
Male,1750000,Chrysler,Auto,Pale white,46001,Sedan,Pasco
Male,1800000,Dodge,Manual,Pale white,37001,Hatchback,Janesville
Male,3825000,Chevrolet,Manual,Pale white,13501,Passenger,Scottsdale
Male,13500,Dodge,Auto,Pale white,21001,Sedan,Austin
Male,13500,Hyundai,Manual,Pale white,13001,Suv,Janesville
Male,13500,Ford,Manual,Black,43001,Suv,Scottsdale
Male,485000,Toyota,Manual,Pale white,22001,Hatchback,Austin
Male,1350000,Porsche,Auto,Black,26001,Suv,Middletown
Male,600000,Infiniti,Manual,Pale white,22000,Hardtop,Greenville
Male,940000,Volkswagen,Auto,Pale white,31001,Hatchback,Greenville
Male,410000,Bmw,Manual,Black,21001,Suv,Pasco
Male,980000,Mitsubishi,Auto,Pale white,21001,Hatchback,Janesville
Male,380000,Toyota,Manual,Black,85001,Hatchback,Scottsdale
Male,13500,Plymouth,Manual,Pale white,20000,Passenger,Middletown
Male,865500,Pontiac,Auto,Pale white,19500,Passenger,Aurora
Male,13500,Toyota,Manual,Pale white,14000,Suv,Greenville
Female,657000,Ford,Manual,Black,49000,Hardtop,Aurora
Female,553000,Dodge,Auto,Pale white,15000,Hatchback,Janesville
Male,380000,Jaguar,Auto,Black,27000,Passenger,Scottsdale
Male,425000,Cadillac,Auto,Pale white,22000,Suv,Austin
Male,280000,Lincoln,Manual,Pale white,33000,Sedan,Janesville
Male,13500,Chrysler,Manual,Black,12000,Sedan,Scottsdale
Female,370000,Dodge,Auto,Black,19000,Suv,Austin
Female,585000,Cadillac,Manual,Black,44000,Hardtop,Janesville
Male,391000,Chevrolet,Auto,Pale white,45000,Suv,Aurora
Male,715000,Pontiac,Auto,Pale white,12000,Suv,Greenville
Male,1130000,Buick,Manual,Black,20000,Sedan,Pasco
Male,1110000,Saab,Manual,Pale white,28000,Hatchback,Janesville
Male,950000,Acura,Manual,Black,18001,Suv,Scottsdale
Male,918000,Chrysler,Auto,Pale white,21001,Hatchback,Austin
Male,730000,Bmw,Auto,Pale white,19001,Hatchback,Middletown
Male,360000,Dodge,Auto,Pale white,31001,Hatchback,Aurora
Male,935000,Honda,Manual,Pale white,13000,Suv,Janesville
Male,700000,Mercedes-b,Auto,Pale white,36000,Passenger,Scottsdale
Female,746000,Mitsubishi,Manual,Pale white,12000,Hatchback,Austin
Male,675000,Volvo,Manual,Pale white,22000,Sedan,Janesville
Male,816000,Toyota,Auto,Pale white,26000,Passenger,Scottsdale
Female,1100000,Lincoln,Manual,Black,18000,Passenger,Austin
Male,845000,Ford,Manual,Pale white,22000,Suv,Middletown
Male,725000,Dodge,Manual,Pale white,24000,Suv,Aurora
Female,590000,Acura,Manual,Pale white,14000,Hatchback,Greenville
Male,772000,Mitsubishi,Manual,Pale white,25000,Hatchback,Pasco
Female,13500,Pontiac,Auto,Black,18000,Sedan,Janesville
Male,650000,Mercedes-b,Auto,Pale white,31000,Sedan,Scottsdale
Male,757000,Ford,Manual,Black,43000,Suv,Austin
Female,870000,Saturn,Manual,Pale white,61000,Suv,Middletown
Male,690000,Nissan,Manual,Pale white,11000,Suv,Aurora
Male,785000,Chevrolet,Manual,Pale white,28000,Suv,Greenville
Male,583000,Dodge,Auto,Pale white,41001,Suv,Pasco
Male,920000,Lexus,Manual,Pale white,17001,Passenger,Janesville
Male,880000,Lincoln,Manual,Pale white,33001,Hatchback,Scottsdale
Male,405000,Volkswagen,Auto,Pale white,35000,Hardtop,Greenville
Male,13500,Oldsmobile,Manual,Pale white,14000,Sedan,Aurora
Male,1100000,Pontiac,Auto,Pale white,31000,Suv,Greenville
Male,1830000,Nissan,Auto,Black,9000,Passenger,Pasco
Male,700000,Mitsubishi,Auto,Black,9000,Suv,Janesville
Male,800000,Oldsmobile,Auto,Pale white,41000,Sedan,Scottsdale
Male,13500,Toyota,Manual,Black,12000,Passenger,Austin
Male,1415000,Porsche,Auto,Pale white,22500,Hardtop,Pasco
Male,865000,Plymouth,Auto,Pale white,27000,Suv,Scottsdale
Male,13500,Jeep,Manual,Pale white,23000,Hatchback,Austin
Male,13500,Mercury,Auto,Pale white,21000,Hardtop,Middletown
Male,850000,Mitsubishi,Auto,Black,45000,Hardtop,Pasco
Male,530000,Audi,Auto,Black,27001,Hardtop,Greenville
Male,1105000,Chrysler,Auto,Pale white,20500,Hatchback,Pasco
Male,13500,Ford,Manual,Black,18000,Suv,Janesville
Female,1475000,Chrysler,Auto,Pale white,16500,Hatchback,Scottsdale
Male,1250000,Chrysler,Auto,Pale white,22000,Suv,Austin
Male,13500,Chevrolet,Manual,Black,16001,Hardtop,Aurora
Male,1960000,Saturn,Auto,Black,11000,Suv,Aurora
Male,13500,Dodge,Auto,Black,24000,Suv,Aurora
Female,2630000,Dodge,Auto,Pale white,39000,Hatchback,Greenville
Male,13500,Acura,Manual,Pale white,14001,Hatchback,Pasco
Female,13500,Volvo,Auto,Pale white,20001,Hatchback,Janesville
Male,1400000,Acura,Auto,Black,45001,Passenger,Scottsdale
Male,900000,Ford,Manual,Pale white,25001,Hatchback,Austin
Male,2150000,Mitsubishi,Manual,Pale white,29001,Hatchback,Janesville
Male,1725000,Mercedes-b,Auto,Black,14501,Hatchback,Scottsdale
Male,1755000,Cadillac,Auto,Black,60501,Passenger,Janesville
Female,1200000,Porsche,Manual,Pale white,14001,Suv,Scottsdale
Male,13500,Pontiac,Auto,Pale white,19001,Passenger,Austin
Male,13500,Mercury,Auto,Black,28001,Passenger,Middletown
Male,1650000,Oldsmobile,Auto,Black,60000,Sedan,Aurora
Male,1720000,Mercury,Manual,Pale white,22000,Hatchback,Greenville
Female,2560000,Bmw,Auto,Pale white,22000,Hatchback,Pasco
Male,1815000,Acura,Auto,Black,28500,Hatchback,Janesville
Male,408000,Saturn,Manual,Pale white,61000,Hardtop,Greenville
Male,13500,Bmw,Manual,Pale white,21001,Hatchback,Middletown
Male,917000,Mitsubishi,Manual,Pale white,24001,Sedan,Aurora
Male,13500,Dodge,Auto,Black,22001,Passenger,Greenville
Male,705000,Chrysler,Auto,Pale white,42000,Hardtop,Aurora
Male,13500,Chevrolet,Manual,Pale white,14001,Suv,Janesville
Male,13500,Dodge,Auto,Pale white,22001,Passenger,Scottsdale
Female,702000,Mitsubishi,Manual,Black,22001,Hatchback,Austin
Male,13500,Volvo,Manual,Pale white,24001,Hatchback,Middletown
Male,701000,Honda,Manual,Black,43001,Sedan,Aurora
Male,1600000,Plymouth,Manual,Pale white,22001,Suv,Greenville
Female,13500,Mitsubishi,Auto,Pale white,21001,Hatchback,Pasco
Male,2000000,Toyota,Manual,Black,25001,Sedan,Janesville
Male,1610000,Mercedes-b,Manual,Black,85001,Suv,Scottsdale
Male,1742000,Mitsubishi,Manual,Pale white,21201,Sedan,Austin
Male,1016000,Volkswagen,Auto,Pale white,25601,Suv,Middletown
Male,855000,Lexus,Auto,Pale white,27001,Sedan,Greenville
Male,13500,Acura,Manual,Pale white,17001,Suv,Pasco
Female,650000,Honda,Manual,Pale white,14001,Sedan,Janesville
Male,860000,Toyota,Manual,Pale white,14001,Suv,Scottsdale
Male,1100000,Mitsubishi,Manual,Pale white,12000,Hardtop,Austin
Female,350000,Mitsubishi,Auto,Pale white,19001,Sedan,Middletown
Male,1012000,Acura,Manual,Pale white,34200,Suv,Aurora
Male,1055000,Chevrolet,Auto,Pale white,21500,Hardtop,Greenville
Female,876500,Saturn,Auto,Black,33500,Hardtop,Aurora
Male,1700000,Subaru,Manual,Pale white,49000,Suv,Janesville
Male,1205000,Bmw,Auto,Black,31501,Suv,Scottsdale
Male,395000,Plymouth,Auto,Pale white,27001,Suv,Austin
Male,476000,Chevrolet,Manual,Pale white,12001,Passenger,Middletown
Male,250000,Chevrolet,Manual,Black,26000,Suv,Aurora
Female,815000,Volkswagen,Auto,Pale white,33000,Passenger,Greenville
Male,556000,Dodge,Auto,Black,19000,Suv,Pasco
Male,580000,Toyota,Auto,Black,26001,Sedan,Austin
Male,886000,Ford,Manual,Black,22001,Passenger,Middletown
Male,970000,Acura,Manual,Pale white,17001,Suv,Aurora
Male,920000,Saab,Auto,Black,23001,Sedan,Greenville
Male,625000,Chevrolet,Auto,Pale white,45001,Suv,Pasco
Male,825000,Chrysler,Auto,Pale white,21001,Hatchback,Janesville
Male,695000,Hyundai,Manual,Pale white,21001,Suv,Scottsdale
Male,915000,Oldsmobile,Auto,Pale white,15001,Sedan,Austin
Male,976000,Toyota,Auto,Pale white,12001,Suv,Middletown
Male,520000,Pontiac,Manual,Black,43001,Suv,Aurora
Male,1420000,Ford,Auto,Pale white,62001,Sedan,Greenville
Male,13500,Ford,Manual,Pale white,43001,Hatchback,Pasco
Male,900000,Lincoln,Auto,Black,19001,Sedan,Janesville
Male,470000,Volkswagen,Manual,Pale white,17000,Suv,Scottsdale
Female,760000,Bmw,Auto,Black,18000,Sedan,Austin
Male,13500,Oldsmobile,Manual,Black,17000,Suv,Middletown
Male,13500,Acura,Manual,Pale white,31000,Suv,Greenville
Male,2410000,Ford,Auto,Black,26000,Suv,Pasco
Male,13500,Dodge,Auto,Black,19000,Suv,Janesville
Female,982500,Cadillac,Manual,Pale white,31500,Passenger,Scottsdale
Male,1800000,Toyota,Manual,Pale white,14000,Suv,Austin
Male,911000,Acura,Auto,Pale white,24000,Hatchback,Middletown
Female,435000,Mitsubishi,Manual,Pale white,12000,Hatchback,Aurora
Male,640000,Toyota,Manual,Pale white,14000,Passenger,Greenville
Male,1030000,Volvo,Auto,Pale white,42000,Sedan,Pasco
Male,910000,Subaru,Auto,Black,22001,Hardtop,Greenville
Male,495000,Buick,Auto,Black,61000,Hatchback,Scottsdale
Male,756000,Dodge,Manual,Black,19000,Hardtop,Janesville
Male,697000,Saturn,Auto,Pale white,25000,Passenger,Middletown
Male,170000,Volvo,Manual,Black,17000,Hatchback,Aurora
Female,555000,Volvo,Auto,Black,26000,Hardtop,Austin
Female,569000,Cadillac,Auto,Pale white,22000,Suv,Pasco
Male,1450000,Lexus,Auto,Pale white,31000,Hatchback,Scottsdale
Male,13500,Jeep,Manual,Pale white,21000,Suv,Austin
Male,13500,Mercedes-b,Manual,Black,22000,Suv,Middletown
Male,13500,Volkswagen,Auto,Pale white,38000,Passenger,Aurora
Male,681000,Chrysler,Auto,Black,26000,Suv,Greenville
Female,13500,Nissan,Auto,Pale white,21001,Hatchback,Aurora
Male,700000,Ford,Auto,Pale white,62001,Sedan,Greenville
Female,532500,Mitsubishi,Auto,Pale white,36501,Passenger,Pasco
Female,615000,Ford,Manual,Pale white,20001,Passenger,Janesville
Male,615000,Nissan,Manual,Black,53001,Hatchback,Scottsdale
Male,845000,Volvo,Auto,Pale white,18000,Suv,Janesville
Male,345000,Pontiac,Manual,Pale white,43000,Sedan,Scottsdale
Male,1100000,Mitsubishi,Manual,Black,16000,Suv,Austin
Male,957000,Mercury,Auto,Pale white,39000,Sedan,Middletown
Male,991000,Mitsubishi,Manual,Pale white,21000,Sedan,Aurora
Male,1100000,Buick,Auto,Pale white,62000,Hatchback,Aurora
Male,470000,Volkswagen,Auto,Pale white,32000,Hatchback,Greenville
Male,380000,Pontiac,Manual,Pale white,43000,Sedan,Pasco
Male,560000,Toyota,Auto,Pale white,12000,Suv,Janesville
Male,1010000,Volkswagen,Manual,Pale white,24000,Passenger,Scottsdale
Male,513000,Jaguar,Manual,Pale white,45000,Passenger,Janesville
Male,915000,Mitsubishi,Auto,Pale white,39000,Hardtop,Austin
Female,687500,Ford,Auto,Pale white,62500,Sedan,Austin
Female,13500,Volkswagen,Auto,Black,22000,Passenger,Middletown
Male,790000,Volvo,Auto,Pale white,32000,Hardtop,Aurora
Male,1511000,Mercury,Auto,Pale white,29100,Passenger,Pasco
Male,1310000,Lexus,Auto,Pale white,31000,Hatchback,Janesville
Male,13500,Ford,Auto,Black,26000,Suv,Scottsdale
Male,13500,Subaru,Auto,Black,22000,Hatchback,Austin
Female,1580000,Saab,Auto,Black,23000,Sedan,Middletown
Female,13500,Saturn,Manual,Pale white,61000,Hatchback,Aurora
Male,340000,Saturn,Manual,Pale white,13000,Hatchback,Greenville
Male,13500,Dodge,Auto,Black,24000,Suv,Pasco
Male,1537000,Mitsubishi,Manual,Pale white,24700,Sedan,Janesville
Male,1100000,Chevrolet,Auto,Pale white,21000,Hatchback,Scottsdale
Male,994000,Dodge,Manual,Black,22000,Suv,Austin
Female,13500,Lexus,Auto,Pale white,31000,Hatchback,Middletown
Female,2160000,Bmw,Manual,Pale white,29000,Suv,Aurora
Male,13500,Chevrolet,Auto,Black,41000,Sedan,Greenville
Male,1447000,Cadillac,Auto,Black,26700,Sedan,Pasco
Male,692000,Volkswagen,Auto,Black,9000,Hatchback,Janesville
Male,1367000,Hyundai,Manual,Black,20700,Suv,Scottsdale
Female,1550000,Mercedes-b,Manual,Pale white,17000,Hatchback,Austin
Male,13500,Lincoln,Manual,Black,18000,Passenger,Middletown
Male,13500,Ford,Manual,Pale white,17001,Hatchback,Aurora
Male,13500,Pontiac,Auto,Pale white,20001,Hatchback,Greenville
Female,1470000,Toyota,Auto,Pale white,31001,Hatchback,Pasco
Male,1009000,Plymouth,Auto,Pale white,22900,Hardtop,Pasco
Male,2400000,Acura,Manual,Pale white,31001,Suv,Middletown
Female,13500,Infiniti,Auto,Pale white,31000,Hardtop,Aurora
Male,2562000,Mercury,Auto,Pale white,21200,Hardtop,Greenville
Male,2290000,Mercedes-b,Manual,Pale white,21001,Suv,Pasco
Male,1775000,Bmw,Auto,Black,9501,Hatchback,Janesville
Male,659500,Mercury,Manual,Pale white,16501,Suv,Scottsdale
Male,505000,Bmw,Manual,Pale white,29001,Suv,Austin
Male,560000,Mitsubishi,Auto,Pale white,36001,Passenger,Janesville
Male,701000,Bmw,Auto,Pale white,62001,Suv,Scottsdale
Male,2600000,Oldsmobile,Auto,Pale white,15001,Sedan,Austin
Male,1205000,Plymouth,Manual,Pale white,20501,Passenger,Middletown
Male,1750000,Pontiac,Auto,Pale white,19001,Passenger,Aurora
Male,1350000,Toyota,Manual,Pale white,14001,Suv,Greenville
Male,2200000,Plymouth,Auto,Pale white,39000,Hardtop,Pasco
Male,2330000,Dodge,Auto,Pale white,15001,Hatchback,Janesville
Female,1035000,Jaguar,Auto,Black,27501,Passenger,Scottsdale
Male,1350000,Cadillac,Auto,Pale white,22001,Suv,Austin
Male,1410000,Lincoln,Manual,Pale white,33001,Sedan,Middletown
Female,1120000,Chrysler,Manual,Black,12001,Sedan,Aurora
Male,1204000,Dodge,Auto,Black,19401,Suv,Greenville
Male,2100000,Plymouth,Auto,Pale white,22000,Hardtop,Janesville
Male,850000,Lexus,Manual,Black,53000,Hatchback,Greenville
