Date,Gender,Annual Income,Company,Model,Transmission,Color,Price ($),Body Style,Dealer_Region,Year,Month
2022-11-27,Male,446000,Acura,Rl,Manual,Red,17000,Suv,Scottsdale,2022,11
2022-11-27,Male,580000,Chrysler,Lhs,Auto,Pale white,20000,Hatchback,Middletown,2022,11
2022-11-27,Male,565000,Chevrolet,Corvette,Auto,Red,35000,Suv,Aurora,2022,11
2022-11-27,Male,1680000,Chrysler,Concorde,Manual,Pale white,28000,Hardtop,Aurora,2022,11
2022-11-27,Male,13500,Lincoln,Navigator,Auto,Black,19000,Sedan,Pasco,2022,11
2022-11-27,Female,495000,Toyota,Land cruiser,Auto,Red,33000,Suv,Janesville,2022,11
2022-11-27,Female,660000,Volvo,C70,Auto,Black,12000,Hatchback,Scottsdale,2022,11
2022-11-27,Female,13500,Lexus,Gs400,Auto,Pale white,25000,Hatchback,Austin,2022,11
2022-11-27,Male,13500,Chevrolet,Corvette,Auto,Red,45000,Suv,Middletown,2022,11
2022-11-27,Male,13500,Nissan,Maxima,Manual,Pale white,22000,Sedan,Aurora,2022,11
2022-11-27,Male,758500,Oldsmobile,Aurora,Manual,Red,71501,Passenger,Greenville,2022,11
2022-11-27,Male,994000,Pontiac,Sunfire,Manual,Red,43001,Sedan,Pasco,2022,11
2022-11-27,Male,13500,Lexus,Ls400,Auto,Black,39001,Sedan,Janesville,2022,11
2022-11-27,Male,725000,Oldsmobile,Cutlass,Auto,Red,15001,Sedan,Scottsdale,2022,11
2022-11-27,Male,725000,Audi,A6,Manual,Black,25001,Suv,Austin,2022,11
2022-11-27,Male,743000,Dodge,Viper,Auto,Red,31001,Suv,Middletown,2022,11
2022-11-27,Male,785000,Pontiac,Bonneville,Manual,Red,11001,Hatchback,Aurora,2022,11
2022-11-27,Male,1250000,Chevrolet,Prizm,Manual,Pale white,22000,Hardtop,Greenville,2022,11
2022-11-27,Male,720000,Chevrolet,Cavalier,Manual,Pale white,14000,Suv,Scottsdale,2022,11
2022-11-27,Female,746000,Plymouth,Prowler,Manual,Red,71000,Hatchback,Austin,2022,11
2022-11-27,Male,13500,Pontiac,Bonneville,Manual,Black,11000,Hatchback,Janesville,2022,11
2022-11-27,Male,715000,Chevrolet,Malibu,Manual,Red,82000,Hardtop,Janesville,2022,11
2022-11-27,Male,6400000,Mercury,Grand marquis,Manual,Red,71000,Suv,Austin,2022,11
2022-11-27,Male,1500000,Bmw,528i,Auto,Black,31000,Suv,Middletown,2022,11
2022-11-27,Male,710000,Toyota,Avalon,Auto,Pale white,18000,Sedan,Aurora,2022,11
2022-11-27,Male,2086000,Dodge,Ram pickup,Manual,Black,19600,Hardtop,Austin,2022,11
2022-11-27,Male,806888,Mercedes-b,Slk,Manual,Black,26880,Passenger,Pasco,2022,11
2022-11-27,Male,757000,Ford,Taurus,Manual,Red,22000,Suv,Janesville,2022,11
2022-11-27,Male,13500,Volkswagen,Passat,Manual,Pale white,12000,Hatchback,Scottsdale,2022,11
2022-11-27,Female,890000,Ford,Windstar,Auto,Pale white,19000,Sedan,Austin,2022,11
2022-11-27,Male,1200000,Cadillac,Eldorado,Manual,Black,85000,Passenger,Middletown,2022,11
2022-11-27,Male,799100,Volvo,S40,Auto,Black,26100,Sedan,Aurora,2022,11
2022-11-27,Male,1237000,Oldsmobile,Intrigue,Manual,Red,37700,Suv,Greenville,2022,11
2022-11-27,Male,850000,Chrysler,300m,Auto,Pale white,22000,Suv,Pasco,2022,11
2022-11-27,Male,910000,Mercedes-b,Slk230,Manual,Red,71000,Hatchback,Janesville,2022,11
2022-11-28,Male,13500,Dodge,Ram van,Auto,Red,31000,Hatchback,Janesville,2022,11
2022-11-28,Male,13500,Volvo,S40,Manual,Pale white,17000,Sedan,Scottsdale,2022,11
2022-11-28,Male,2750000,Ford,Explorer,Auto,Black,22000,Hatchback,Austin,2022,11
2022-11-28,Male,892500,Acura,Tl,Manual,Pale white,14500,Hatchback,Janesville,2022,11
2022-11-28,Male,2145000,Mercury,Grand marquis,Auto,Black,19500,Suv,Scottsdale,2022,11
2022-11-28,Male,3171000,Chevrolet,Corvette,Manual,Pale white,22100,Suv,Austin,2022,11
2022-11-28,Female,2800000,Toyota,Celica,Auto,Pale white,45000,Suv,Middletown,2022,11
2022-11-28,Male,13500,Dodge,Ram van,Auto,Red,19000,Hatchback,Aurora,2022,11
2022-11-28,Male,13500,Honda,Cr-v,Auto,Red,12000,Suv,Greenville,2022,11
2022-11-28,Male,1910000,Chrysler,Sebring coupe,Manual,Black,12000,Sedan,Pasco,2022,11
2022-11-28,Male,1850000,Mitsubishi,3000gt,Auto,Red,19000,Sedan,Janesville,2022,11
2022-11-28,Female,1067000,Nissan,Pathfinder,Auto,Red,21700,Hatchback,Austin,2022,11
2022-11-28,Male,1865000,Chrysler,Lhs,Manual,Black,51500,Hatchback,Austin,2022,11
2022-11-28,Male,1680000,Oldsmobile,Silhouette,Manual,Pale white,15001,Sedan,Pasco,2022,11
2022-11-28,Male,665000,Volkswagen,Gti,Auto,Red,25001,Suv,Janesville,2022,11
2022-11-28,Male,475000,Plymouth,Prowler,Manual,Pale white,16001,Hatchback,Scottsdale,2022,11
2022-11-28,Male,1480000,Saturn,Sc,Manual,Red,61000,Hardtop,Pasco,2022,11
2022-11-28,Male,815000,Mercedes-b,Slk230,Auto,Black,33001,Hatchback,Middletown,2022,11
2022-11-28,Male,615000,Ford,Expedition,Auto,Black,26001,Suv,Aurora,2022,11
2022-11-28,Male,915000,Dodge,Durango,Auto,Black,19001,Suv,Greenville,2022,11
2022-11-28,Male,736000,Cadillac,Eldorado,Manual,Red,31001,Passenger,Pasco,2022,11
2022-11-28,Male,1400000,Toyota,Celica,Manual,Pale white,14001,Suv,Janesville,2022,11
2022-11-28,Male,780000,Acura,Tl,Auto,Red,24001,Hatchback,Scottsdale,2022,11
2022-11-28,Male,13500,Mitsubishi,Diamante,Manual,Red,12001,Hatchback,Austin,2022,11
2022-11-28,Male,13500,Toyota,Corolla,Manual,Red,14001,Passenger,Middletown,2022,11
2022-11-28,Male,1328000,Volvo,S40,Auto,Pale white,42801,Sedan,Aurora,2022,11
2022-11-28,Male,1330000,Saturn,Sc,Auto,Black,33001,Hardtop,Aurora,2022,11
2022-11-28,Male,870000,Bmw,528i,Manual,Black,21000,Suv,Middletown,2022,11
2022-11-28,Male,1500000,Cadillac,Escalade,Auto,Black,28000,Sedan,Aurora,2022,11
2022-11-28,Male,1266000,Oldsmobile,Silhouette,Auto,Black,60600,Sedan,Greenville,2022,11
2022-11-28,Male,1134000,Hyundai,Sonata,Manual,Red,21400,Suv,Pasco,2022,11
2022-11-28,Male,1776000,Buick,Century,Auto,Pale white,17601,Hardtop,Middletown,2022,11
2022-11-28,Male,320500,Mercury,Grand marquis,Auto,Black,9500,Suv,Scottsdale,2022,11
2022-11-28,Male,650000,Chevrolet,Cavalier,Manual,Red,20000,Suv,Austin,2022,11
2022-11-28,Male,1065000,Nissan,Maxima,Manual,Red,29500,Sedan,Middletown,2022,11
2022-11-28,Female,391000,Chevrolet,Prizm,Manual,Red,22001,Hardtop,Greenville,2022,11
2022-11-28,Male,1610000,Volkswagen,Jetta,Auto,Black,22000,Passenger,Greenville,2022,11
2022-11-28,Male,1695000,Honda,Accord,Manual,Black,43500,Sedan,Pasco,2022,11
2022-11-28,Male,930000,Bmw,328i,Manual,Red,21000,Sedan,Janesville,2022,11
2022-11-28,Female,985000,Dodge,Ram pickup,Manual,Black,19000,Hardtop,Scottsdale,2022,11
2022-11-28,Male,700000,Chevrolet,Impala,Auto,Black,21001,Hatchback,Janesville,2022,11
2022-11-28,Male,706750,Jaguar,S-type,Manual,Pale white,20751,Passenger,Scottsdale,2022,11
2022-11-28,Female,785000,Nissan,Maxima,Manual,Pale white,54001,Sedan,Austin,2022,11
2022-11-28,Male,584000,Pontiac,Sunfire,Manual,Red,43001,Sedan,Middletown,2022,11
2022-11-28,Male,909000,Oldsmobile,Cutlass,Manual,Pale white,41001,Sedan,Aurora,2022,11
2022-11-28,Male,1655000,Chrysler,Concorde,Auto,Red,19500,Hardtop,Austin,2022,11
2022-11-28,Male,13500,Bmw,323i,Auto,Red,22001,Hatchback,Pasco,2022,11
2022-11-28,Male,680000,Ford,Mustang,Manual,Red,43001,Hatchback,Janesville,2022,11
2022-11-28,Male,440000,Chevrolet,Cavalier,Manual,Pale white,20001,Suv,Scottsdale,2022,11
2022-11-28,Male,13500,Chrysler,300m,Auto,Red,16000,Suv,Austin,2022,11
2022-11-28,Male,650000,Volvo,S40,Auto,Black,26000,Sedan,Middletown,2022,11
2022-11-28,Male,890000,Ford,Explorer,Auto,Pale white,18000,Hatchback,Aurora,2022,11
2022-11-28,Male,970000,Lexus,Ls400,Auto,Pale white,27000,Sedan,Scottsdale,2022,11
2022-11-28,Male,570000,Ford,Explorer,Auto,Pale white,18000,Hatchback,Austin,2022,11
2022-11-28,Male,595000,Plymouth,Voyager,Auto,Pale white,22000,Passenger,Middletown,2022,11
2022-11-28,Male,1205000,Dodge,Viper,Auto,Red,31500,Suv,Aurora,2022,11
2022-11-28,Male,1240000,Acura,Integra,Auto,Black,45000,Passenger,Greenville,2022,11
2022-11-28,Male,1335000,Toyota,Tacoma,Auto,Pale white,53500,Hardtop,Greenville,2022,11
2022-11-28,Male,1450000,Mitsubishi,Galant,Auto,Pale white,42000,Passenger,Janesville,2022,11
2022-11-28,Male,680000,Chevrolet,Prizm,Manual,Black,25000,Hardtop,Pasco,2022,11
2022-11-28,Male,720000,Pontiac,Sunfire,Manual,Red,43000,Sedan,Austin,2022,11
2022-11-28,Male,900000,Dodge,Durango,Manual,Red,31000,Suv,Middletown,2022,11
2022-11-28,Male,851000,Chevrolet,Cavalier,Manual,Red,20000,Suv,Aurora,2022,11
2022-11-28,Male,625000,Mitsubishi,Montero sport,Auto,Pale white,53000,Hardtop,Janesville,2022,11
2022-11-28,Male,1250000,Hyundai,Sonata,Manual,Black,15000,Suv,Pasco,2022,11
2022-11-29,Male,620000,Nissan,Xterra,Auto,Black,9000,Passenger,Middletown,2022,11
2022-11-29,Male,985000,Saturn,Ls,Auto,Red,24000,Sedan,Aurora,2022,11
2022-11-29,Male,13500,Volkswagen,Passat,Auto,Pale white,31000,Hatchback,Greenville,2022,11
2022-11-29,Male,1475000,Toyota,Celica,Manual,Pale white,14500,Suv,Pasco,2022,11
2022-11-29,Male,502000,Buick,Regal,Auto,Pale white,46000,Passenger,Janesville,2022,11
2022-11-29,Female,13500,Mercury,Grand marquis,Manual,Pale white,16000,Suv,Scottsdale,2022,11
2022-11-29,Male,13500,Saab,3-sep,Auto,Black,23000,Sedan,Austin,2022,11
2022-11-29,Male,13500,Mercedes-b,Slk,Manual,Pale white,17000,Passenger,Middletown,2022,11
2022-11-29,Male,13500,Chevrolet,Prizm,Manual,Red,22000,Hatchback,Aurora,2022,11
2022-11-29,Male,700000,Ford,Mustang,Auto,Black,9000,Hatchback,Greenville,2022,11
2022-11-29,Male,348000,Mitsubishi,Montero sport,Auto,Pale white,53000,Hardtop,Janesville,2022,11
2022-11-29,Female,1200000,Buick,Park avenue,Auto,Black,61001,Hatchback,Pasco,2022,11
2022-11-29,Male,517000,Chevrolet,Prizm,Manual,Pale white,22000,Hardtop,Janesville,2022,11
2022-11-29,Male,762000,Saturn,Sw,Auto,Red,25001,Passenger,Scottsdale,2022,11
2022-11-29,Male,925000,Volvo,C70,Manual,Black,17001,Hatchback,Austin,2022,11
2022-11-29,Male,13500,Toyota,Tacoma,Manual,Pale white,24001,Hardtop,Middletown,2022,11
2022-11-29,Male,13500,Cadillac,Deville,Auto,Red,22001,Suv,Aurora,2022,11
2022-11-29,Male,559000,Jaguar,S-type,Manual,Red,45001,Passenger,Greenville,2022,11
2022-11-29,Male,13500,Mercedes-b,Sl-class,Manual,Red,17001,Hardtop,Greenville,2022,11
2022-11-29,Male,3175000,Ford,Contour,Auto,Pale white,62501,Sedan,Janesville,2022,11
2022-11-29,Male,1870000,Pontiac,Bonneville,Manual,Red,11000,Hatchback,Scottsdale,2022,11
2022-11-29,Male,682100,Dodge,Ram pickup,Auto,Pale white,45101,Hardtop,Janesville,2022,11
2022-11-29,Male,1726000,Porsche,Boxter,Manual,Red,24600,Suv,Middletown,2022,11
2022-11-29,Male,1050000,Oldsmobile,Intrigue,Manual,Red,37000,Suv,Aurora,2022,11
2022-11-29,Male,1470000,Lincoln,Navigator,Manual,Pale white,33000,Sedan,Greenville,2022,11
2022-11-29,Female,878500,Acura,Rl,Manual,Black,18500,Suv,Pasco,2022,11
2022-11-29,Male,801500,Honda,Accord,Auto,Pale white,21500,Sedan,Janesville,2022,11
2022-11-29,Male,500000,Subaru,Forester,Manual,Red,17001,Hardtop,Austin,2022,11
2022-11-29,Male,593000,Mitsubishi,Montero sport,Auto,Black,45001,Hardtop,Austin,2022,11
2022-11-29,Male,1000000,Mercedes-b,M-class,Manual,Pale white,41001,Hardtop,Pasco,2022,11
2022-11-29,Male,650000,Toyota,Sienna,Manual,Black,12000,Passenger,Greenville,2022,11
2022-11-29,Male,659500,Audi,A6,Auto,Black,27500,Suv,Pasco,2022,11
2022-11-29,Female,890000,Mercedes-b,E-class,Auto,Pale white,31000,Sedan,Janesville,2022,11
2022-11-29,Male,13500,Chevrolet,Prizm,Auto,Red,25000,Hardtop,Janesville,2022,11
2022-11-29,Female,780000,Lexus,Ls400,Auto,Pale white,27000,Sedan,Austin,2022,11
2022-11-29,Male,13500,Ford,Crown victoria,Auto,Red,29000,Passenger,Janesville,2022,11
2022-11-29,Male,725000,Bmw,528i,Manual,Pale white,16001,Suv,Scottsdale,2022,11
2022-11-29,Male,605000,Bmw,323i,Auto,Red,19001,Hatchback,Austin,2022,11
2022-11-29,Male,770000,Mercedes-b,Slk230,Manual,Red,71001,Hatchback,Middletown,2022,11
2022-11-29,Male,950000,Oldsmobile,Bravada,Auto,Red,15001,Hatchback,Aurora,2022,11
2022-11-29,Male,581000,Subaru,Forester,Auto,Red,23000,Hardtop,Scottsdale,2022,11
2022-11-29,Male,1000000,Chrysler,Cirrus,Auto,Red,12000,Passenger,Scottsdale,2022,11
2022-11-29,Male,838000,Dodge,Ram pickup,Manual,Pale white,20000,Hardtop,Greenville,2022,11
2022-11-29,Male,780000,Bmw,328i,Manual,Red,21000,Sedan,Middletown,2022,11
2022-11-29,Male,960000,Buick,Park avenue,Auto,Red,12000,Hatchback,Aurora,2022,11
2022-11-29,Male,1530000,Lincoln,Continental,Manual,Black,49000,Passenger,Greenville,2022,11
2022-11-29,Female,13500,Mitsubishi,Diamante,Manual,Black,22000,Hatchback,Pasco,2022,11
2022-11-29,Male,922000,Acura,Tl,Auto,Red,24000,Hatchback,Janesville,2022,11
2022-11-29,Male,832000,Lexus,Ls400,Auto,Pale white,27000,Sedan,Scottsdale,2022,11
2022-11-29,Male,1567000,Oldsmobile,Silhouette,Manual,Red,25700,Sedan,Austin,2022,11
2022-11-30,Male,13500,Pontiac,Sunfire,Manual,Red,43001,Sedan,Pasco,2022,11
2022-11-30,Male,13500,Lincoln,Navigator,Manual,Pale white,33001,Sedan,Janesville,2022,11
2022-11-30,Male,2400000,Lexus,Gs400,Auto,Black,12001,Hatchback,Scottsdale,2022,11
2022-11-30,Male,590000,Ford,Mustang,Manual,Red,25001,Hatchback,Austin,2022,11
2022-11-30,Male,13500,Cadillac,Seville,Manual,Black,44001,Hatchback,Middletown,2022,11
2022-11-30,Male,1650000,Chevrolet,Malibu,Manual,Pale white,57001,Hatchback,Aurora,2022,11
2022-11-30,Male,13500,Ford,Focus,Manual,Black,49001,Hatchback,Greenville,2022,11
2022-11-30,Male,1562500,Mercury,Grand marquis,Auto,Black,9251,Suv,Pasco,2022,11
2022-11-30,Male,2050000,Cadillac,Catera,Auto,Pale white,75001,Hatchback,Janesville,2022,11
2022-11-30,Male,3180000,Pontiac,Bonneville,Manual,Red,11001,Hatchback,Scottsdale,2022,11
2022-11-30,Male,960000,Pontiac,Grand am,Auto,Pale white,26001,Suv,Austin,2022,11
2022-11-30,Female,752000,Chrysler,300m,Auto,Red,16001,Suv,Middletown,2022,11
2022-11-30,Female,833000,Dodge,Ram pickup,Manual,Pale white,16001,Hatchback,Aurora,2022,11
2022-11-30,Male,13500,Toyota,Sienna,Auto,Pale white,26001,Passenger,Greenville,2022,11
2022-11-30,Male,3320000,Mercedes-b,M-class,Manual,Red,25001,Hatchback,Pasco,2022,11
2022-11-30,Male,520000,Volkswagen,Jetta,Auto,Black,22001,Passenger,Scottsdale,2022,11
2022-11-30,Male,13500,Dodge,Ram pickup,Manual,Black,19000,Hardtop,Aurora,2022,11
2022-11-30,Male,13500,Dodge,Caravan,Manual,Red,24000,Hardtop,Middletown,2022,11
2022-11-30,Male,556000,Bmw,328i,Auto,Black,16001,Sedan,Scottsdale,2022,11
2022-11-30,Male,441000,Subaru,Outback,Auto,Red,57001,Suv,Austin,2022,11
2022-11-30,Male,552000,Buick,Park avenue,Auto,Pale white,62001,Hatchback,Middletown,2022,11
2022-11-30,Male,2165000,Ford,Taurus,Manual,Black,69501,Suv,Aurora,2022,11
2022-11-30,Male,1280000,Chevrolet,Cavalier,Manual,Red,20001,Suv,Greenville,2022,11
2022-11-30,Male,1165000,Acura,Tl,Auto,Black,28501,Hatchback,Pasco,2022,11
2022-11-30,Male,2050000,Mercury,Grand marquis,Manual,Pale white,16001,Suv,Janesville,2022,11
2022-11-30,Male,855000,Saturn,Sc,Manual,Red,61000,Hardtop,Austin,2022,11
2022-11-30,Female,13500,Dodge,Intrepid,Manual,Black,11001,Sedan,Austin,2022,11
2022-11-30,Male,900000,Nissan,Maxima,Manual,Pale white,22001,Sedan,Middletown,2022,11
2022-11-30,Male,700000,Dodge,Avenger,Auto,Red,22001,Passenger,Aurora,2022,11
2022-11-30,Male,515000,Chevrolet,Corvette,Manual,Pale white,22001,Suv,Greenville,2022,11
2022-11-30,Male,13500,Nissan,Pathfinder,Auto,Red,21001,Hardtop,Pasco,2022,11
2022-11-30,Male,1210000,Mercedes-b,M-class,Manual,Red,25001,Hardtop,Janesville,2022,11
2022-11-30,Female,965000,Ford,Windstar,Auto,Red,31000,Sedan,Middletown,2022,11
2022-11-30,Male,390000,Dodge,Avenger,Auto,Black,16000,Passenger,Aurora,2022,11
2022-11-30,Male,453000,Saturn,Ls,Manual,Pale white,14001,Sedan,Greenville,2022,11
2022-11-30,Male,420000,Dodge,Durango,Auto,Black,24001,Suv,Pasco,2022,11
2022-11-30,Male,671000,Chrysler,Concorde,Auto,Pale white,42001,Hardtop,Austin,2022,11
2022-11-30,Male,1600000,Acura,Tl,Manual,Pale white,14001,Hatchback,Scottsdale,2022,11
2022-11-30,Male,13500,Mitsubishi,Montero sport,Manual,Black,42000,Hardtop,Janesville,2022,11
2022-11-30,Male,13500,Acura,Integra,Auto,Black,45001,Passenger,Middletown,2022,11
2022-11-30,Male,1400000,Ford,Mustang,Manual,Red,25001,Hatchback,Aurora,2022,11
2022-11-30,Female,427000,Mitsubishi,Montero sport,Manual,Red,29000,Hardtop,Austin,2022,11
2022-11-30,Male,13500,Mercedes-b,C-class,Auto,Black,14000,Hatchback,Pasco,2022,11
2022-11-30,Female,1255000,Cadillac,Eldorado,Auto,Black,60500,Passenger,Janesville,2022,11
2022-11-30,Female,370000,Porsche,Boxter,Manual,Pale white,14000,Suv,Scottsdale,2022,11
2022-11-30,Male,856000,Audi,A6,Auto,Pale white,42000,Suv,Greenville,2022,11
2022-11-30,Male,600000,Dodge,Avenger,Auto,Red,39000,Passenger,Pasco,2022,11
2022-11-30,Male,450000,Pontiac,Grand am,Auto,Pale white,26000,Suv,Janesville,2022,11
2022-11-30,Female,1225000,Mercedes-b,M-class,Auto,Black,18500,Hardtop,Aurora,2022,11
2022-11-30,Female,675000,Nissan,Xterra,Auto,Black,26000,Passenger,Austin,2022,11
2022-11-30,Male,1060000,Acura,Tl,Auto,Black,23000,Hatchback,Middletown,2022,11
2022-11-30,Male,850000,Lexus,Ls400,Manual,Red,13000,Sedan,Aurora,2022,11
2022-11-30,Female,570000,Mitsubishi,3000gt,Auto,Red,19000,Sedan,Greenville,2022,11
2022-11-30,Male,13500,Toyota,Tacoma,Auto,Pale white,53000,Hardtop,Scottsdale,2022,11
2022-11-30,Male,1100000,Toyota,Sienna,Manual,Black,12000,Passenger,Janesville,2022,11
2022-11-30,Male,915000,Toyota,Celica,Auto,Pale white,25000,Suv,Scottsdale,2022,11
2022-11-30,Male,400000,Volkswagen,Jetta,Auto,Red,69000,Passenger,Austin,2022,11
2022-11-30,Male,13500,Toyota,Camry,Manual,Black,34000,Hatchback,Middletown,2022,11
2022-11-30,Male,526000,Mercury,Cougar,Auto,Black,33000,Hatchback,Aurora,2022,11
2022-11-30,Male,570000,Volkswagen,Jetta,Manual,Pale white,45001,Passenger,Greenville,2022,11
2022-11-30,Male,1335000,Honda,Passport,Auto,Black,26500,Hardtop,Pasco,2022,11
2022-11-30,Male,980000,Saturn,Lw,Auto,Pale white,18000,Hatchback,Scottsdale,2022,11
2022-11-30,Male,1370000,Volkswagen,Jetta,Auto,Red,22000,Passenger,Janesville,2022,11
2022-11-30,Male,925000,Mercury,Mountaineer,Manual,Red,21000,Hardtop,Austin,2022,11
2022-11-30,Male,902000,Volvo,C70,Auto,Black,18000,Hatchback,Austin,2022,11
2022-11-30,Male,1550000,Bmw,323i,Auto,Red,19000,Hatchback,Middletown,2022,11
2022-11-30,Female,405000,Mercedes-b,S-class,Auto,Red,14000,Suv,Aurora,2022,11
2022-11-30,Female,1150000,Lincoln,Town car,Auto,Black,26000,Hatchback,Greenville,2022,11
2022-11-30,Female,630000,Audi,A6,Auto,Black,14000,Suv,Pasco,2022,11
2022-11-30,Male,1341500,Bmw,528i,Manual,Pale white,14150,Suv,Scottsdale,2022,11
2022-11-30,Male,1260000,Mitsubishi,Diamante,Manual,Black,22000,Hatchback,Austin,2022,11
2022-11-30,Male,1685000,Buick,Park avenue,Manual,Pale white,23500,Hatchback,Middletown,2022,11
2022-11-30,Male,610000,Honda,Passport,Manual,Pale white,27000,Hardtop,Middletown,2022,11
2022-11-30,Male,1495000,Lexus,Gs400,Manual,Black,53500,Hatchback,Greenville,2022,11
2022-11-30,Male,1110000,Acura,Rl,Auto,Black,24000,Suv,Pasco,2022,11
2022-12-01,Male,2800000,Saab,3-sep,Auto,Black,31001,Sedan,Janesville,2022,12
2022-12-01,Female,1775000,Lexus,Ls400,Manual,Black,69501,Sedan,Scottsdale,2022,12
2022-12-01,Male,1602000,Volvo,S80,Manual,Red,25201,Sedan,Austin,2022,12
2022-12-01,Male,13500,Lincoln,Continental,Manual,Black,18001,Passenger,Janesville,2022,12
2022-12-01,Male,1300000,Lincoln,Continental,Manual,Black,18001,Passenger,Scottsdale,2022,12
2022-12-01,Male,13500,Dodge,Ram pickup,Manual,Red,25001,Hatchback,Austin,2022,12
2022-12-01,Male,13500,Buick,Regal,Auto,Black,19001,Passenger,Middletown,2022,12
2022-12-01,Male,1100000,Nissan,Pathfinder,Manual,Black,22001,Hatchback,Aurora,2022,12
2022-12-01,Male,1650000,Chevrolet,Lumina,Manual,Red,12001,Passenger,Greenville,2022,12
2022-12-01,Male,1102000,Dodge,Ram pickup,Auto,Red,57201,Hatchback,Pasco,2022,12
2022-12-01,Male,575000,Acura,Tl,Auto,Red,24001,Hatchback,Janesville,2022,12
2022-12-01,Female,13500,Cadillac,Escalade,Auto,Black,26001,Sedan,Scottsdale,2022,12
2022-12-01,Male,1570000,Ford,Taurus,Manual,Black,69001,Suv,Austin,2022,12
2022-12-01,Male,1411000,Mercury,Grand marquis,Manual,Red,71101,Suv,Middletown,2022,12
2022-12-01,Female,13500,Nissan,Pathfinder,Manual,Red,11000,Hardtop,Middletown,2022,12
2022-12-01,Male,13500,Chevrolet,Malibu,Manual,Red,82000,Hardtop,Aurora,2022,12
2022-12-01,Male,13500,Dodge,Intrepid,Manual,Black,11001,Sedan,Scottsdale,2022,12
2022-12-01,Male,2700000,Hyundai,Elantra,Manual,Pale white,26001,Sedan,Austin,2022,12
2022-12-01,Male,1060000,Mitsubishi,Diamante,Manual,Red,19001,Hatchback,Middletown,2022,12
2022-12-01,Male,545000,Lexus,Gs400,Auto,Pale white,31001,Hatchback,Aurora,2022,12
2022-12-01,Male,13500,Porsche,Carrera cabrio,Auto,Pale white,32001,Passenger,Greenville,2022,12
2022-12-01,Male,13500,Dodge,Ram van,Auto,Red,31001,Hatchback,Pasco,2022,12
2022-12-01,Male,3200000,Mercury,Sable,Manual,Red,61001,Sedan,Janesville,2022,12
2022-12-01,Male,1705000,Toyota,Land cruiser,Auto,Black,21501,Suv,Scottsdale,2022,12
2022-12-01,Male,850250,Mercury,Villager,Manual,Pale white,14251,Passenger,Austin,2022,12
2022-12-01,Male,1220000,Nissan,Frontier,Auto,Pale white,18001,Hatchback,Middletown,2022,12
2022-12-01,Male,455000,Acura,Rl,Manual,Red,17001,Suv,Aurora,2022,12
2022-12-01,Female,798000,Nissan,Pathfinder,Auto,Red,21000,Hardtop,Pasco,2022,12
2022-12-01,Male,13500,Pontiac,Grand prix,Auto,Red,19000,Passenger,Austin,2022,12
2022-12-01,Male,457000,Mercury,Villager,Auto,Black,28000,Passenger,Middletown,2022,12
2022-12-01,Male,1460000,Oldsmobile,Silhouette,Auto,Black,60000,Sedan,Aurora,2022,12
2022-12-01,Male,736000,Mercury,Cougar,Manual,Red,22000,Hatchback,Greenville,2022,12
2022-12-01,Male,405000,Bmw,323i,Auto,Red,22000,Hatchback,Pasco,2022,12
2022-12-01,Male,450000,Acura,Tl,Auto,Black,28000,Hatchback,Janesville,2022,12
2022-12-01,Male,740000,Lexus,Gs400,Auto,Pale white,31000,Hatchback,Scottsdale,2022,12
2022-12-01,Male,13500,Jeep,Grand cherokee,Manual,Red,21000,Suv,Austin,2022,12
2022-12-01,Male,691000,Mercedes-b,Cl500,Manual,Black,22000,Suv,Middletown,2022,12
2022-12-01,Male,370000,Volkswagen,Jetta,Auto,Pale white,38000,Passenger,Aurora,2022,12
2022-12-01,Male,13500,Chrysler,300m,Auto,Black,26000,Suv,Greenville,2022,12
2022-12-01,Male,2355000,Mercury,Mystique,Auto,Red,29500,Passenger,Pasco,2022,12
2022-12-01,Male,1255000,Lexus,Gs400,Auto,Pale white,31500,Hatchback,Janesville,2022,12
2022-12-01,Male,1560000,Ford,Expedition,Auto,Black,26000,Suv,Scottsdale,2022,12
